Ad Poster ID,Date,Platform,Ad ID,Folder,Ad Name,Text,Left or right leaning?,Product or Issue-reference?,State or National candidate/issue?,Ad Permitted (Y/N)
1,9/29/2018,Facebook,27,../ads/products/Democrat/Congressional Candidates (D) #1/Day 10,TITUS,"Text: Check out this VINYL from the one and only Titus!, Website URL: https://api.bestbuy.com/click/-/18409844/pdp, Headline: Calling all music lovers, State: NV, District: 01, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,9/29/2018,Google,28,../ads/products/Democrat/Congressional Candidates (D) #1/Day 10,TITUS,"Text: Check out this VINYL from the one and only Titus!, Website URL: https://api.bestbuy.com/click/-/18409844/pdp, Headline: Calling all music lovers, State: NV, District: 01, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,9/30/2018,Facebook,29,../ads/products/Democrat/Congressional Candidates (D) #1/Day 11,SHEPHERD,"Text: Check out this VINYL from the one and only Shepherd!, Website URL: https://api.bestbuy.com/click/-/22264129/pdp, Headline: Calling all music lovers, State: NV, District: 02, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,9/30/2018,Google,30,../ads/products/Democrat/Congressional Candidates (D) #1/Day 11,SHEPHERD,"Text: Check out this VINYL from the one and only Shepherd!, Website URL: https://api.bestbuy.com/click/-/22264129/pdp, Headline: Calling all music lovers, State: NV, District: 02, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,9/30/2018,Facebook,31,../ads/products/Democrat/Congressional Candidates (D) #1/Day 11,FOGARTY,"Text: Check out this VINYL from the one and only Fogarty!, Website URL: https://api.bestbuy.com/click/-/33458759/pdp, Headline: Calling all music lovers, State: NV, District: 02, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,9/30/2018,Google,32,../ads/products/Democrat/Congressional Candidates (D) #1/Day 11,FOGARTY,"Text: Check out this VINYL from the one and only Fogarty!, Website URL: https://api.bestbuy.com/click/-/33458759/pdp, Headline: Calling all music lovers, State: NV, District: 02, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/03/2018,Facebook,33,../ads/products/Democrat/Congressional Candidates (D) #1/Day 12,LOVE,"Text: Check out this VINYL from the one and only Love!, Website URL: https://api.bestbuy.com/click/-/13665688/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/03/2018,Google,34,../ads/products/Democrat/Congressional Candidates (D) #1/Day 12,LOVE,"Text: Check out this VINYL from the one and only Love!, Website URL: https://api.bestbuy.com/click/-/13665688/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/05/2018,Facebook,35,../ads/products/Democrat/Congressional Candidates (D) #1/Day 13,LEE,"Text: Check out this VINYL from the one and only Lee!, Website URL: https://api.bestbuy.com/click/-/1539805/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/05/2018,Google,36,../ads/products/Democrat/Congressional Candidates (D) #1/Day 13,LEE,"Text: Check out this VINYL from the one and only Lee!, Website URL: https://api.bestbuy.com/click/-/1539805/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/05/2018,Facebook,37,../ads/products/Democrat/Congressional Candidates (D) #1/Day 13,WEISS,"Text: Check out this VINYL from the one and only Weiss!, Website URL: https://api.bestbuy.com/click/-/22485694/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/05/2018,Google,38,../ads/products/Democrat/Congressional Candidates (D) #1/Day 13,WEISS,"Text: Check out this VINYL from the one and only Weiss!, Website URL: https://api.bestbuy.com/click/-/22485694/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/05/2018,Facebook,39,../ads/products/Democrat/Congressional Candidates (D) #1/Day 14,ROSEN,"Text: Check out this VINYL from the one and only Rosen!, Website URL: https://api.bestbuy.com/click/-/23305025/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
1,10/05/2018,Google,40,../ads/products/Democrat/Congressional Candidates (D) #1/Day 14,ROSEN,"Text: Check out this VINYL from the one and only Rosen!, Website URL: https://api.bestbuy.com/click/-/23305025/pdp, Headline: Calling all music lovers, State: NV, District: 03, Office: H, Keywords: west coast, record store, vinyl, cd",Democrat,Product,National,Y
